鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號四樓,23.42,都市：其他:住宅區,,,1100404,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,156.39999999999998,3,2,2,有,有,11750000,82015,坡道平面,35.69,1850000,,RPVOMLNJIIGGFAH77DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號五樓,23.91,都市：其他:住宅區,,,1100205,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,159.51,3,2,2,有,有,11550000,80358,坡道平面,38.8,1850000,,RPWOMLNJIIGGFAH87DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號六樓,23.91,都市：其他:住宅區,,,1100309,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,159.51,3,2,2,有,有,12080000,84749,坡道平面,38.8,1850000,,RPXOMLNJIIGGFAH97DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號九樓,23.91,都市：其他:住宅區,,,1100529,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,159.51,3,2,2,有,有,12600000,89056,坡道平面,38.8,1850000,,RPOPMLNJIIGGFAH17DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號十樓,23.91,都市：其他:住宅區,,,1091123,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,159.51,3,2,2,有,有,12350000,86157,坡道平面,38.8,1950000,,RPQPMLNJIIGGFAH37DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號十一樓,23.91,都市：其他:住宅區,,,1100124,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,159.51,3,2,2,有,有,13300000,94855,坡道平面,38.8,1850000,,RPRPMLNJIIGGFAH47DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號十二樓,23.42,都市：其他:住宅區,,,1091122,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,156.39999999999998,3,2,2,有,有,12200000,85743,坡道平面,35.69,1850000,,RPSPMLNJIIGGFAH57DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６５６號十三樓,23.91,都市：其他:住宅區,,,1091124,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100729,159.51,3,2,2,有,有,13500000,96098,坡道平面,38.8,1900000,,RPTPMLNJIIGGFAH67DA,74.44,6.44,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路６６號十四樓,18.66,都市：其他:商業區,,,1100920,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091230,178.5,4,2,2,有,有,16550000,98150,坡道平面,28.22,1800000,含裝潢費1560000元；,RPVNMLTLRHGGFAH66DA,90.11,12.24,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路１４７７號十一樓,27.58,都市：其他:住宅區,,,1100830,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951116,163.41,3,2,2,有,有,9650000,59054,坡道平面,32.58,0,,RPUQMLTLRHGGFAH86DA,88.45,12.2,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５２８號十一樓,27.38,都市：其他:第一之一種住宅區,,,1090727,土地2建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,197.68,3,2,2,有,有,16980000,90037,坡道平面,25.75,1500000,預售屋、或土地及建物分件登記案件；,RPTQMLNLRHGGFAH78DA,103.35,11.63,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５２８號十二樓,27.47,都市：其他:第一之一種住宅區,,,1080329,土地2建物1車位3,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,249.18,3,2,2,有,有,19300000,86087,坡道平面,77.25,4500000,預售屋、或土地及建物分件登記案件；,RPVQMLNLRHGGFAH98DA,103.4,11.63,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５２８號十五樓,27.38,都市：其他:第一之一種住宅區,,,1091113,土地2建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,197.68,3,2,2,有,有,18000000,95388,坡道平面,25.75,1600000,預售屋、或土地及建物分件登記案件；,RPSRMLNLRHGGFAH78DA,103.35,11.63,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５３０號十樓,27.34,都市：其他:第一之一種住宅區,,,1090619,土地2建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,199.29,3,2,2,有,有,16760000,88366,坡道平面,27.73,1600000,預售屋、或土地及建物分件登記案件；,RPRNMLOLRHGGFAH38DA,101.73,13.04,0.0,有,
桃園區,房地(土地+建物),桃園市桃園區國際路二段１４２之１號十四樓,11.29,都市：其他:第二種住宅區,,,1100916,土地1建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841212,93.78999999999999,3,2,2,有,有,5600000,59708,,0.0,0,,RPWOMLRKRHGGFAH56DA,73.56,9.05,0.0,有,165.0
桃園區,房地(土地+建物)+車位,桃園市桃園區同德五街１０號十四樓,18.04,都市：其他:商業區,,,1100513,土地1建物1車位1,十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090106,214.98000000000002,3,2,3,有,有,24630000,121046,坡道平面,27.2,1900000,,RPXNMLLJRHGGFAH48DA,110.96,13.18,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區民族路１９５之３號十七樓,19.18,都市：其他:商業區,,,1100731,土地2建物1車位1,十七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080131,180.87,3,2,2,有,有,16800000,100410,坡道平面,29.49,1600000,,RPSOMLRKQHGGFAH68DA,86.87,18.5,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區同德一街９號五樓,67.44,都市：其他:住宅區,,,1100828,土地1建物1車位3,五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030301,450.31,3,2,4,有,有,45380000,109009,坡道平面,83.55,5400000,,RPVNMLSLQHGGFAH09DA,206.27,42.13,0.0,有,166.0
桃園區,房地(土地+建物)+車位,桃園市桃園區民族路１９５號五樓,21.11,都市：其他:商業區,,,1100823,土地2建物1車位1,五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080131,188.76,3,2,2,有,有,16850000,95749,坡道平面,29.49,1600000,,RPPSMLRJRHGGFAH78DA,97.14,10.73,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５３０號十三樓,27.34,都市：其他:第一之一種住宅區,,,1090123,土地2建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,197.31,3,2,2,有,有,16580000,87899,坡道平面,25.75,1500000,預售屋、或土地及建物分件登記案件；,RPVNMLOLRHGGFAH78DA,101.73,13.04,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５３０號十七樓,27.38,都市：其他:第一之一種住宅區,,,1090624,土地2建物1車位2,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,230.98000000000002,3,2,2,有,有,18700000,91513,坡道平面,59.42,3000000,預售屋、或土地及建物分件登記案件；,RPROMLOLRHGGFAH48DA,101.76,13.04,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５３０號二十二樓,27.34,都市：其他:第一之一種住宅區,,,1090829,土地2建物1車位1,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,201.28,3,2,2,有,有,18380000,95763,坡道平面,29.71,1950000,預售屋、或土地及建物分件登記案件；,RPSPMLOLRHGGFAH68DA,101.74,13.04,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５３２號十三樓,24.28,都市：其他:第一之一種住宅區,,,1080429,土地2建物1車位2,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,205.5,3,2,2,有,有,16200000,86179,坡道平面,53.48,3100000,預售屋、或土地及建物分件登記案件；,RPORMLOLRHGGFAH48DA,90.06,11.68,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５２６號八樓,24.32,都市：其他:第一之一種住宅區,,,1090525,土地2建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,178.27,3,2,2,有,有,14710000,86606,坡道平面,25.75,1500000,預售屋、或土地及建物分件登記案件；,RPQTMLOLRHGGFAH88DA,91.22,10.79,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５１８號九樓,27.38,都市：其他:第一之一種住宅區,,,1080322,土地2建物1車位2,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,227.01999999999998,3,2,2,有,有,17720000,85801,坡道平面,55.46,3000000,預售屋、或土地及建物分件登記案件；,RPTONLOLRHGGFAH78DA,101.76,13.04,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５１６號七樓,24.23,都市：其他:第一之一種住宅區,,,1090430,土地2建物1車位1,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,177.76,3,2,2,有,有,14500000,84528,坡道平面,25.75,1650000,預售屋、或土地及建物分件登記案件；,RPSNMLRLRHGGFAH78DA,90.03,11.68,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５１６號十九樓,24.23,都市：其他:第一之一種住宅區,,,1081229,土地2建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,177.76,3,2,2,有,有,15130000,89659,坡道平面,25.75,1500000,預售屋、或土地及建物分件登記案件；,RPQPMLRLRHGGFAH78DA,90.03,11.68,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５１６號二十樓,24.23,都市：其他:第一之一種住宅區,,,1091010,土地2建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,177.76,3,2,2,有,有,16180000,96566,坡道平面,25.75,1500000,預售屋、或土地及建物分件登記案件；,RPSPMLRLRHGGFAH98DA,90.03,11.68,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５２２號四樓,24.32,都市：其他:第一之一種住宅區,,,1100312,土地2建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,178.27,3,2,2,有,有,15300000,89818,坡道平面,25.75,1600000,預售屋、或土地及建物分件登記案件；,RPXPMLRLRHGGFAH86DA,91.22,10.79,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５２２號十八樓,24.32,都市：其他:第一之一種住宅區,,,1100117,土地2建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,182.24,3,2,2,有,有,16660000,97423,坡道平面,29.71,1800000,預售屋、或土地及建物分件登記案件；,RPQRMLRLRHGGFAH98DA,91.23,10.79,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５２６號十八樓,24.32,都市：其他:第一之一種住宅區,,,1100313,土地2建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,182.24,3,2,2,有,有,16430000,97227,坡道平面,29.71,1600000,預售屋、或土地及建物分件登記案件；,RPRTMLRLRHGGFAH66DA,91.23,10.79,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５１８號二十二樓,27.34,都市：其他:第一之一種住宅區,,,1100415,土地2建物1車位1,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,201.28,3,2,2,有,有,19080000,101300,坡道平面,29.71,1700000,預售屋、或土地及建物分件登記案件；,RPVTMLRLRHGGFAH07DA,101.74,13.04,0.0,有,
桃園區,房地(土地+建物),桃園市桃園區國豐六街４１號九樓,15.35,都市：其他:第二種住宅區,,,1100910,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961023,82.41,2,2,1,有,有,6450000,78267,,0.0,0,,RPOOMLOJIIGGFAH17DA,51.31,6.81,0.0,有,170.0
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路３１６號十六樓,32.57,都市：其他:第一之一種住宅區,,,1100908,土地1建物1車位2,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080814,241.57999999999998,3,2,2,有,有,27350000,122519,坡道平面,46.1,3400000,此為裝潢實品屋含裝潢費；,RPTOMLOJIIGGFAH67DA,111.46,17.21,0.0,有,
桃園區,房地(土地+建物),桃園市桃園區三民路一段６６之１號十三樓之六,12.53,都市：其他:河川區,,,1100822,土地2建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840511,113.22,3,2,2,有,有,6660000,58824,,0.0,0,,RPQRMLSJIIGGFAH08DA,80.72,13.1,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區大興路２９０巷１５號六樓,16.16,都市：其他:住宅區,,,1100921,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020925,120.34,2,2,1,有,有,8980000,74622,坡道平面,0.0,0,,RPRNMLTJIIGGFAH87DA,55.93,7.87,0.0,有,172.0
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段６９巷９６號六樓,16.63,都市：其他:住宅區,,,1100802,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000309,125.32000000000001,2,2,1,有,有,10600000,84583,坡道平面,32.44,0,,RPQRMLRJIIGGFAH97DA,57.26,7.89,0.0,有,177.0
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５２２號二十三樓,24.32,都市：其他:第一之一種住宅區,,,1100508,土地2建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,176.3,3,2,2,有,有,17090000,101554,坡道平面,23.77,1600000,預售屋、或土地及建物分件登記案件；,RPQSMLQJIIGGFAH97DA,91.22,10.79,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５１６號十八樓,24.28,都市：其他:第一之一種住宅區,,,1081129,土地2建物1車位2,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,201.53,3,2,2,有,有,16600000,85192,坡道平面,49.52,3650000,預售屋、或土地及建物分件登記案件；,RPRSMLQJIIGGFAH08DA,90.05,11.68,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５１６號六樓,24.23,都市：其他:第一之一種住宅區,,,1090228,土地2建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,175.77999999999997,3,2,2,有,有,14130000,81766,坡道平面,23.77,1700000,預售屋、或土地及建物分件登記案件；,RPSSMLQJIIGGFAH18DA,90.03,11.68,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５２０號二十一樓,27.38,都市：其他:第一之一種住宅區,,,1100130,土地2建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,203.62,3,2,2,有,有,18350000,98005,坡道平面,31.69,1500000,預售屋、或土地及建物分件登記案件；,RPTSMLQJIIGGFAH28DA,103.36,11.63,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５２６號十四樓,24.32,都市：其他:第一之一種住宅區,,,1090830,土地2建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,176.3,3,2,2,有,有,15500000,91130,坡道平面,23.77,1600000,預售屋、或土地及建物分件登記案件；,RPUSMLQJIIGGFAH38DA,91.22,10.79,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路５３０號二十樓,27.38,都市：其他:第一之一種住宅區,,,1090213,土地2建物1車位2,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100813,221.08,3,2,2,有,有,18500000,90056,坡道平面,49.52,3050000,預售屋、或土地及建物分件登記案件；,RPVSMLQJIIGGFAH48DA,101.75,13.04,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路７７號七樓,16.07,都市：其他:商業區,,,1100821,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031110,151.55,3,2,2,有,有,8000000,52788,坡道平面,0.0,0,,RPTQMLNJRHGGFBH68DA,77.89,9.1,0.0,有,180.0
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝路１６８巷３號九樓,16.97,都市：其他:住宅區,,,1100904,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051229,133.85999999999999,2,2,1,有,有,8950000,66861,坡道平面,0.0,0,,RPQPMLQJRHGGFBH58DA,57.1,6.52,0.0,有,181.0
中壢區,房地(土地+建物),桃園市中壢區延平路３５６之５號三樓,10.28,都市：其他:商業區,,,1100916,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820908,123.47,3,2,2,有,有,7100000,57504,,0.0,0,,RPSPMLRKRHGGFBH98DA,88.06,11.26,0.0,有,184.0
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段１８０號二樓,34.32,都市：其他:住宅區,,,1100826,土地1建物1車位2,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040413,255.76,4,2,2,有,有,20450000,79958,坡道平面,0.0,0,,RPWPMLMLRHGGFBH98DA,116.54,13.08,0.0,有,185.0
中壢區,房地(土地+建物)+車位,桃園市中壢區大勇二街１７之２號十二樓,44.87,都市：其他:住宅區,,,1100829,土地1建物1車位1,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841008,261.12,5,2,3,有,有,9000000,34467,坡道平面,0.0,0,,RPUNMLQKRHGGFBH88DA,127.82,38.33,0.0,有,186.0
